,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
0,Los Angeles,Los Angeles,Los Angeles County,6037,CA,California,-3.959428723062075,-26.566142039240916,9936690
1,Cook,Cook,Cook County,17031,IL,Illinois,3.558771276937925,3.8417579607590824,5225367
2,Harris,Harris,Harris County,48201,TX,Texas,-8.423528723062073,-3.735242039240916,4726177
3,Maricopa,Maricopa,Maricopa County,4013,AZ,Arizona,-4.932328723062078,-20.83294203924092,4430871
4,San Diego,San Diego,San Diego County,6073,CA,California,-5.247028723062073,-25.076442039240916,3289701
5,Orange,Orange,Orange County,6059,CA,California,-4.578228723062075,-26.102342039240924,3175227
6,Miami-Dade,Miami-Dade,Miami-Dade County,12086,FL,Florida,-12.666328723062076,11.096157960759086,2688237
7,Kings,Kings,Kings County,36047,NY,New York,2.3599712769379266,17.720257960759085,2679620
8,Dallas,Dallas,Dallas County,48113,TX,Texas,-5.514728723062078,-5.119242039240916,2604053
9,Riverside,Riverside,Riverside County,6065,CA,California,-4.537728723062074,-24.33524203924091,2429487
10,Queens,Queens,Queens County,36081,NY,New York,2.422171276937924,17.83895796075909,2360826
11,Clark,Clark,Clark County,32003,NV,Nevada,-2.0661287230620715,-23.35494203924091,2265926
12,King,King,King County,53033,WA,Washington,9.208871276937927,-30.146642039240916,2254371
13,San Bernardino,San Bernardino,San Bernardino County,6071,CA,California,-3.4399287230620743,-24.519942039240917,2180563
14,Tarrant,Tarrant,Tarrant County,48439,TX,Texas,-5.509428723062072,-5.632542039240917,2113854
15,Bexar,Bexar,Bexar County,48029,TX,Texas,-8.832428723062076,-6.861442039240913,2014059
16,Broward,Broward,Broward County,12011,FL,Florida,-12.129028723062074,11.171457960759085,1940907
17,Santa Clara,Santa Clara,Santa Clara County,6085,CA,California,-1.0495287230620747,-30.036542039240913,1916831
18,Wayne,Wayne,Wayne County,26163,MI,Michigan,4.000871276937929,8.375557960759082,1781641
19,Alameda,Alameda,Alameda County,6001,CA,California,-0.6344287230620722,-30.230142039240917,1663823
20,New York,New York,New York County,36061,NY,New York,2.4978712769379285,17.691757960759077,1645867
21,Middlesex,Middlesex,Middlesex County,25017,MA,Massachusetts,4.204271276937924,20.26675796075908,1623109
22,Philadelphia,Philadelphia,Philadelphia County,42101,PA,Pennsylvania,1.7263712769379254,16.524657960759086,1593208
23,Sacramento,Sacramento,Sacramento County,6067,CA,California,0.16797127693792646,-29.68574203924092,1579211
24,Suffolk,Suffolk,Suffolk County,36103,NY,New York,2.586771276937924,18.81295796075908,1524486
25,Palm Beach,Palm Beach,Palm Beach County,12099,FL,Florida,-11.633728723062074,11.193057960759077,1494805
26,Hillsborough,Hillsborough,Hillsborough County,12057,FL,Florida,-10.352128723062073,9.349757960759078,1468560
27,Bronx,Bronx,Bronx County,36005,NY,New York,2.568771276937923,17.791357960759086,1443229
28,Orange,Orange,Orange County,12095,FL,Florida,-9.766928723062076,10.335057960759087,1427403
29,Nassau,Nassau,Nassau County,36059,NY,New York,2.4512712769379235,18.072357960759078,1389160
30,Franklin,Franklin,Franklin County,39049,OH,Ohio,1.688171276937922,8.649257960759087,1318149
31,Travis,Travis,Travis County,48453,TX,Texas,-7.946928723062076,-6.1234420392409135,1289054
32,Oakland,Oakland,Oakland County,26125,MI,Michigan,4.379071276937928,8.27275796075908,1272264
33,Hennepin,Hennepin,Hennepin County,27053,MN,Minnesota,6.723271276937929,-1.8184420392409208,1270787
34,Cuyahoga,Cuyahoga,Cuyahoga County,39035,OH,Ohio,3.142971276937928,9.999957960759076,1256620
35,Allegheny,Allegheny,Allegheny County,42003,PA,Pennsylvania,2.187471276937927,11.677257960759079,1245310
36,Salt Lake,Salt Lake,Salt Lake County,49035,UT,Utah,2.385971276937923,-20.26504203924091,1180643
37,Contra Costa,Contra Costa,Contra Costa County,6013,CA,California,-0.362128723062078,-30.268942039240912,1162648
38,Fairfax,Fairfax,Fairfax County,51059,VA,Virginia,0.5554712769379222,14.381557960759082,1145354
39,Wake,Wake,Wake County,37183,NC,North Carolina,-2.4910287230620725,13.008257960759082,1132103
40,Mecklenburg,Mecklenburg,Mecklenburg County,37119,NC,North Carolina,-3.0346287230620774,10.825757960759077,1115403
41,Collin,Collin,Collin County,48085,TX,Texas,-5.093328723062072,-4.913842039240919,1079153
42,Fulton,Fulton,Fulton County,13121,GA,Georgia,-4.491128723062076,7.191557960759084,1061944
43,Montgomery,Montgomery,Montgomery County,24031,MD,Maryland,0.8549712769379241,14.454357960759083,1056910
44,Pima,Pima,Pima County,4019,AZ,Arizona,-6.183928723062074,-20.13134203924092,1042393
46,Fresno,Fresno,Fresno County,6019,CA,California,-1.5231287230620723,-27.990742039240914,1008280
47,St. Louis,St. Louis,St. Louis County,29189,MO,Missouri,0.35937127693792803,1.215157960759086,999703
48,Westchester,Westchester,Westchester County,36119,NY,New York,2.881271276937923,17.90245796075908,997904
49,Duval,Duval,Duval County,12031,FL,Florida,-7.950028723062076,9.987057960759088,995708
50,Capitol,Capitol,Capitol Planning Region,9110,CT,Connecticut,3.5371712769379258,19.08655796075908,977165
51,Marion,Marion,Marion County,18097,IN,Indiana,1.5003712769379263,5.52005796075909,971737
52,Pinellas,Pinellas,Pinellas County,12103,FL,Florida,-10.361528723062076,8.933057960759086,959918
53,Gwinnett,Gwinnett,Gwinnett County,13135,GA,Georgia,-4.3194287230620745,7.634957960759081,957977
54,Prince George's,Prince George's,Prince George's County,24033,MD,Maryland,0.5481712769379286,14.811257960759079,957189
55,Bergen,Bergen,Bergen County,34003,NJ,New Jersey,2.6783712769379235,17.58435796075908,953243
56,Erie,Erie,Erie County,36029,NY,New York,4.482571276937925,12.926257960759088,951232
57,Milwaukee,Milwaukee,Milwaukee County,55079,WI,Wisconsin,4.725871276937923,3.6916579607590876,933063
58,DuPage,DuPage,DuPage County,17043,IL,Illinois,3.5706712769379223,3.5729579607590836,930559
59,Shelby,Shelby,Shelby County,47157,TN,Tennessee,-3.097028723062074,1.7647579607590842,926440
60,Pierce,Pierce,Pierce County,53053,WA,Washington,8.742571276937923,-30.445442039240916,918993
61,Denton,Denton,Denton County,48121,TX,Texas,-5.075828723062074,-5.458242039240915,914870
62,Kern,Kern,Kern County,6029,CA,California,-2.938728723062077,-27.07154203924091,906883
63,Macomb,Macomb,Macomb County,26099,MI,Michigan,4.414371276937928,8.726257960759085,878453
64,Hidalgo,Hidalgo,Hidalgo County,48215,TX,Texas,-11.884428723062076,-6.522642039240921,873167
65,El Paso,El Paso,El Paso County,48141,TX,Texas,-6.512728723062075,-14.576242039240924,863832
66,Middlesex,Middlesex,Middlesex County,34023,NJ,New Jersey,2.157871276937925,17.246857960759087,860147
67,Worcester,Worcester,Worcester County,25027,MA,Massachusetts,4.070071276937924,19.750857960759078,858898
68,Montgomery,Montgomery,Montgomery County,42091,PA,Pennsylvania,1.9294712769379245,16.291257960759083,856399
69,Essex,Essex,Essex County,34013,NJ,New Jersey,2.5066712769379222,17.41045796075909,853374
70,San Francisco,San Francisco,San Francisco County,6075,CA,California,-0.5257287230620733,-30.78644203924091,851036
71,Baltimore,Baltimore,Baltimore County,24005,MD,Maryland,1.1815712769379232,15.019057960759085,850737
72,Ventura,Ventura,Ventura County,6111,CA,California,-3.825228723062075,-27.42504203924092,842009
73,Fort Bend,Fort Bend,Fort Bend County,48157,TX,Texas,-8.753828723062075,-4.1123420392409145,832607
74,Snohomish,Snohomish,Snohomish County,53061,WA,Washington,9.766071276937929,-30.038642039240912,828337
75,Hamilton,Hamilton,Hamilton County,39061,OH,Ohio,0.9141712769379282,7.115757960759083,827671
76,Multnomah,Multnomah,Multnomah County,41051,OR,Oregon,7.265471276937923,-30.75634203924092,808098
77,Essex,Essex,Essex County,25009,MA,Massachusetts,4.391871276937927,20.706157960759086,806103
78,Oklahoma,Oklahoma,Oklahoma County,40109,OK,Oklahoma,-2.7298287230620772,-5.74864203924092,795822
79,Suffolk,Suffolk,Suffolk County,25025,MA,Massachusetts,4.051571276937928,20.585057960759087,785443
80,San Joaquin,San Joaquin,San Joaquin County,6077,CA,California,-0.3465287230620717,-29.612842039240917,779445
81,Jefferson,Jefferson,Jefferson County,21111,KY,Kentucky,-0.09412872306207731,5.999457960759088,779232
82,Lee,Lee,Lee County,12071,FL,Florida,-11.703328723062075,9.825357960759078,772902
83,Cobb,Cobb,Cobb County,13067,GA,Georgia,-4.339728723062073,7.081857960759081,765813
84,DeKalb,DeKalb,DeKalb County,13089,GA,Georgia,-4.509728723062075,7.432157960759085,761209
85,Monroe,Monroe,Monroe County,36055,NY,New York,4.865071276937925,13.962457960759082,756406
86,San Mateo,San Mateo,San Mateo County,6081,CA,California,-0.8585287230620722,-30.670542039240914,754250
87,Polk,Polk,Polk County,12105,FL,Florida,-10.332428723062076,9.960957960759089,736229
88,El Paso,El Paso,El Paso County,8041,CO,Colorado,0.5507712769379225,-12.866842039240922,730323
89,Norfolk,Norfolk,Norfolk County,25021,MA,Massachusetts,3.878971276937925,20.446757960759086,722112
90,Jackson,Jackson,Jackson County,29095,MO,Missouri,0.7271712769379235,-2.687542039240924,715526
91,Lake,Lake,Lake County,17097,IL,Illinois,4.041971276937929,3.654857960759088,713159
92,Hudson,Hudson,Hudson County,34017,NJ,New Jersey,2.4594712769379257,17.583457960759077,712029
93,Denver,Denver,Denver County,8031,CO,Colorado,1.480671276937926,-13.217242039240915,710800
94,Davidson,Davidson,Davidson County,47037,TN,Tennessee,-2.111828723062075,4.873757960759079,709786
95,Will,Will,Will County,17197,IL,Illinois,3.163671276937926,3.679957960759083,696774
96,Bernalillo,Bernalillo,Bernalillo County,35001,NM,New Mexico,-3.2299287230620735,-15.011642039240911,674692
97,Jefferson,Jefferson,Jefferson County,1073,AL,Alabama,-4.727028723062077,4.762157960759083,672265
98,District of Columbia,District of Columbia,District of Columbia,11001,DC,District of Columbia,0.6233712769379238,14.642257960759082,670587
99,Tulsa,Tulsa,Tulsa County,40143,OK,Oklahoma,-2.160228723062076,-4.282942039240922,668923
100,Utah,Utah,Utah County,49049,UT,Utah,1.8385712769379268,-20.01164203924091,666021
101,Providence,Providence,Providence County,44007,RI,Rhode Island,3.5907712769379287,20.078557960759085,657984
102,Kent,Kent,Kent County,26081,MI,Michigan,4.750871276937929,6.109257960759081,657321
103,Arapahoe,Arapahoe,Arapahoe County,8005,CO,Colorado,1.3684712769379246,-12.680742039240911,654453
104,Bucks,Bucks,Bucks County,42017,PA,Pennsylvania,2.055671276937929,16.551657960759087,645163
105,Monmouth,Monmouth,Monmouth County,34025,NJ,New Jersey,1.9786712769379236,17.436957960759088,643064
106,Ocean,Ocean,Ocean County,34029,NJ,New Jersey,1.6042712769379222,17.377157960759078,638691
107,Montgomery,Montgomery,Montgomery County,48339,TX,Texas,-7.981128723062074,-3.844442039240917,629989
108,Western Connecticut,Western Connecticut,Western Connecticut Planning Region,9190,CT,Connecticut,3.0411712769379236,18.211057960759078,620666
109,Williamson,Williamson,Williamson County,48491,TX,Texas,-7.633828723062074,-5.94184203924091,617396
110,Johnson,Johnson,Johnson County,20091,KS,Kansas,0.6024712769379263,-3.1637420392409155,610742
111,Brevard,Brevard,Brevard County,12009,FL,Florida,-9.987628723062073,10.926257960759088,610723
112,Washington,Washington,Washington County,41067,OR,Oregon,7.278771276937924,-31.439842039240915,599541
113,Anne Arundel,Anne Arundel,Anne Arundel County,24003,MD,Maryland,0.7251712769379282,15.05345796075909,588109
114,Baltimore,Baltimore,Baltimore City,24510,MD,Maryland,1.0237712769379286,15.04415796075908,584548
115,Douglas,Douglas,Douglas County,31055,NE,Nebraska,3.013971276937923,-4.495742039240923,582638
116,Jefferson,Jefferson,Jefferson County,8059,CO,Colorado,1.3050712769379231,-13.59194203924092,580519
117,Bristol,Bristol,Bristol County,25005,MA,Massachusetts,3.515871276937922,20.544057960759076,576699
118,Delaware,Delaware,Delaware County,42045,PA,Pennsylvania,1.6353712769379243,16.25945796075908,575312
119,Union,Union,Union County,34039,NJ,New Jersey,2.3787712769379254,17.34855796075908,572079
120,South Central Connecticut,South Central Connecticut,South Central Connecticut Planning Region,9170,CT,Connecticut,3.0799712769379255,18.814057960759087,571298
121,New Castle,New Castle,New Castle County,10003,DE,Delaware,1.2954712769379242,16.005857960759087,570567
122,Pasco,Pasco,Pasco County,12101,FL,Florida,-9.972128723062074,9.266557960759087,569211
123,Dane,Dane,Dane County,55025,WI,Wisconsin,4.785971276937929,2.2404579607590875,559891
124,Volusia,Volusia,Volusia County,12127,FL,Florida,-9.222928723062076,10.476657960759084,558520
125,Lancaster,Lancaster,Lancaster County,42071,PA,Pennsylvania,1.7610712769379262,15.410857960759088,553202
126,Stanislaus,Stanislaus,Stanislaus County,6099,CA,California,-0.7222287230620736,-29.33914203924091,552063
127,Ramsey,Ramsey,Ramsey County,27123,MN,Minnesota,6.735771276937925,-1.4410420392409122,547202
128,Guilford,Guilford,Guilford County,37081,NC,North Carolina,-2.2018287230620714,11.869657960759085,539557
129,Summit,Summit,Summit County,39153,OH,Ohio,2.844671276937923,10.12635796075908,539361
130,Spokane,Spokane,Spokane County,53063,WA,Washington,9.339371276937925,-25.745442039240913,538711
131,Chester,Chester,Chester County,42029,PA,Pennsylvania,1.6917712769379278,15.91015796075908,536474
132,Montgomery,Montgomery,Montgomery County,39113,OH,Ohio,1.4733712769379252,7.367857960759082,536121
133,Plymouth,Plymouth,Plymouth County,25023,MA,Massachusetts,3.6697712769379223,20.847057960759088,529548
134,Greenville,Greenville,Greenville County,45045,SC,South Carolina,-3.387228723062073,9.287957960759087,528251
135,Sedgwick,Sedgwick,Sedgwick County,20173,KS,Kansas,-0.5965287230620717,-5.8024420392409155,522700
136,Camden,Camden,Camden County,34007,NJ,New Jersey,1.5221712769379252,16.698857960759085,522581
137,Adams,Adams,Adams County,8001,CO,Colorado,1.5922712769379288,-12.679342039240922,520149
138,Passaic,Passaic,Passaic County,34031,NJ,New Jersey,2.7530712769379235,17.357657960759084,519986
139,Kane,Kane,Kane County,17089,IL,Illinois,3.657471276937926,3.22995796075908,517254
140,Morris,Morris,Morris County,34027,NJ,New Jersey,2.5806712769379274,17.114057960759084,508816
141,Clark,Clark,Clark County,53011,WA,Washington,7.4978712769379285,-30.82394203924092,504091
142,Lake,Lake,Lake County,18089,IN,Indiana,3.1353712769379243,4.276457960759089,497682
143,Ada,Ada,Ada County,16001,ID,Idaho,5.169771276937922,-24.582642039240923,497494
144,Polk,Polk,Polk County,19153,IA,Iowa,3.404071276937927,-1.9148420392409236,493378
145,Richmond,Richmond,Richmond County,36085,NY,New York,2.299471276937929,17.505457960759088,492925
146,Sonoma,Sonoma,Sonoma County,6097,CA,California,0.247671276937929,-31.229642039240915,488436
147,Washoe,Washoe,Washoe County,32031,NV,Nevada,2.384171276937927,-28.005742039240914,486674
148,Knox,Knox,Knox County,47093,TN,Tennessee,-2.288128723062073,7.721457960759082,481406
149,Prince William,Prince William,Prince William County,51153,VA,Virginia,0.4215712769379252,14.177657960759078,481114
150,Tulare,Tulare,Tulare County,6107,CA,California,-2.061128723062076,-27.141942039240917,473446
151,Onondaga,Onondaga,Onondaga County,36067,NY,New York,4.724471276937926,15.463957960759089,472637
152,Seminole,Seminole,Seminole County,12117,FL,Florida,-9.564328723062076,10.422257960759083,471321
153,Hampden,Hampden,Hampden County,25013,MA,Massachusetts,3.853771276937927,19.026957960759077,464575
154,Burlington,Burlington,Burlington County,34005,NJ,New Jersey,1.5963712769379228,16.990457960759088,461853
155,Virginia Beach,Virginia Beach,Virginia Beach City,51810,VA,Virginia,-1.547828723062075,15.615057960759088,457900
156,York,York,York County,42133,PA,Pennsylvania,1.6386712769379272,14.932057960759082,457051
157,East Baton Rouge,East Baton Rouge,East Baton Rouge Parish,22033,LA,Louisiana,-7.743028723062075,0.5629579607590784,454369
158,Naugatuck Valley,Naugatuck Valley,Naugatuck Valley Planning Region,9140,CT,Connecticut,3.241771276937925,18.572557960759084,451887
159,Solano,Solano,Solano County,6095,CA,California,-0.011328723062071333,-30.274242039240917,450995
160,Santa Barbara,Santa Barbara,Santa Barbara County,6083,CA,California,-3.608428723062076,-28.358342039240924,445213
161,Sarasota,Sarasota,Sarasota County,12115,FL,Florida,-11.096828723062075,9.327057960759078,439392
162,Dakota,Dakota,Dakota County,27037,MN,Minnesota,6.390571276937926,-1.4068420392409138,439179
163,Monterey,Monterey,Monterey County,6053,CA,California,-2.0642287230620724,-29.580242039240915,437609
164,Jefferson,Jefferson,Jefferson Parish,22051,LA,Louisiana,-8.493128723062075,1.530957960759082,436171
165,Pinal,Pinal,Pinal County,4021,AZ,Arizona,-5.376928723062072,-19.686242039240923,433338
166,Lucas,Lucas,Lucas County,39095,OH,Ohio,3.3383712769379272,7.99965796075908,430014
167,Berks,Berks,Berks County,42011,PA,Pennsylvania,2.134971276937925,15.732557960759081,428483
168,Hillsborough,Hillsborough,Hillsborough County,33011,NH,New Hampshire,4.6339712769379275,19.942457960759086,422733
169,Cameron,Cameron,Cameron County,48061,TX,Texas,-12.148128723062076,-5.860042039240923,421854
170,Clackamas,Clackamas,Clackamas County,41005,OR,Oregon,6.906671276937928,-30.562242039240914,420925
171,Loudoun,Loudoun,Loudoun County,51107,VA,Virginia,0.8093712769379238,14.022857960759083,420773
172,Richland,Richland,Richland County,45079,SC,South Carolina,-4.2595287230620755,10.755457960759088,416161
173,Mobile,Mobile,Mobile County,1097,AL,Alabama,-7.4936287230620735,3.4527579607590866,413878
174,Charleston,Charleston,Charleston County,45019,SC,South Carolina,-5.446528723062073,11.70555796075908,409840
175,Waukesha,Waukesha,Waukesha County,55133,WI,Wisconsin,4.736871276937926,3.3540579607590786,407290
176,Placer,Placer,Placer County,6061,CA,California,0.782071276937927,-29.05914203924091,406608
177,St. Charles,St. Charles,St. Charles County,29183,MO,Missouri,0.500671276937922,0.9836579607590892,406262
178,Genesee,Genesee,Genesee County,26049,MI,Michigan,4.740371276937928,7.951857960759085,405280
179,Manatee,Manatee,Manatee County,12081,FL,Florida,-10.809428723062073,9.34325796075909,405069
180,Orange,Orange,Orange County,36071,NY,New York,3.120871276937926,17.352957960759085,401237
181,Pulaski,Pulaski,Pulaski County,5119,AR,Arkansas,-3.5113287230620713,-0.6534420392409146,398322
182,Osceola,Osceola,Osceola County,12097,FL,Florida,-10.218728723062075,10.50905796075908,393745
183,Madison,Madison,Madison County,1089,AL,Alabama,-3.518228723062073,5.108357960759079,389781
184,Butler,Butler,Butler County,39017,OH,Ohio,1.1572712769379265,7.082957960759089,388327
185,Lake,Lake,Lake County,12069,FL,Florida,-9.519828723062073,9.947257960759089,386829
186,Allen,Allen,Allen County,18003,IN,Indiana,2.8095712769379233,6.592057960759078,385456
187,Forsyth,Forsyth,Forsyth County,37067,NC,North Carolina,-2.1507287230620733,11.402257960759087,383739
188,Mercer,Mercer,Mercer County,34021,NJ,New Jersey,2.002071276937926,16.956757960759077,383732
189,Lane,Lane,Lane County,41039,OR,Oregon,5.657371276937923,-31.189342039240913,382218
190,Orleans,Orleans,Orleans Parish,22071,LA,Louisiana,-8.212628723062075,1.7296579607590843,380408
191,Collier,Collier,Collier County,12021,FL,Florida,-12.170528723062073,10.31115796075909,380221
192,Marion,Marion,Marion County,12083,FL,Florida,-9.071128723062074,9.601857960759077,378225
193,Brazoria,Brazoria,Brazoria County,48039,TX,Texas,-9.091528723062073,-3.7935420392409185,374600
194,Stark,Stark,Stark County,39151,OH,Ohio,2.5325712769379223,10.292957960759082,374199
195,Lehigh,Lehigh,Lehigh County,42077,PA,Pennsylvania,2.3313712769379222,16.06625796075909,374110
196,Bell,Bell,Bell County,48027,TX,Texas,-7.244028723062076,-5.820242039240924,372821
197,Washtenaw,Washtenaw,Washtenaw County,26161,MI,Michigan,3.971871276937925,7.819757960759077,370231
198,Hamilton,Hamilton,Hamilton County,47065,TN,Tennessee,-3.1005287230620766,6.493757960759083,367193
199,Chesterfield,Chesterfield,Chesterfield County,51041,VA,Virginia,-0.902828723062072,14.07155796075908,366019
200,Anoka,Anoka,Anoka County,27003,MN,Minnesota,6.9919712769379245,-1.5879420392409145,363985
201,Davis,Davis,Davis County,49011,UT,Utah,2.7086712769379275,-20.452942039240924,363032
202,Douglas,Douglas,Douglas County,8035,CO,Colorado,1.0484712769379243,-13.270742039240915,360206
203,Larimer,Larimer,Larimer County,8069,CO,Colorado,2.3850712769379285,-13.802542039240919,359363
204,Horry,Horry,Horry County,45051,SC,South Carolina,-4.3597287230620765,12.661657960759086,356578
205,Westmoreland,Westmoreland,Westmoreland County,42129,PA,Pennsylvania,2.029571276937922,12.191757960759077,354414
206,Nueces,Nueces,Nueces County,48355,TX,Texas,-10.555928723062074,-5.954842039240916,353245
207,Galveston,Galveston,Galveston County,48167,TX,Texas,-8.886928723062073,-3.3056420392409223,350801
208,Hamilton,Hamilton,Hamilton County,18057,IN,Indiana,1.7911712769379236,5.606557960759076,349527
209,Marion,Marion,Marion County,41047,OR,Oregon,6.621971276937927,-30.92604203924091,345815
210,Somerset,Somerset,Somerset County,34035,NJ,New Jersey,2.282171276937923,17.042157960759084,344978
211,Rutherford,Rutherford,Rutherford County,47149,TN,Tennessee,-2.438628723062074,5.241857960759077,343727
212,Rockland,Rockland,Rockland County,36087,NY,New York,2.871171276937929,17.63435796075909,337326
213,Cumberland,Cumberland,Cumberland County,37051,NC,North Carolina,-3.232628723062078,12.83085796075909,335207
214,St. Lucie,St. Lucie,St. Lucie County,12111,FL,Florida,-10.904028723062073,11.186457960759085,334682
215,Henrico,Henrico,Henrico County,51087,VA,Virginia,-0.7433287230620778,14.25265796075908,333120
216,Howard,Howard,Howard County,24027,MD,Maryland,0.9693712769379275,14.727357960759079,332011
217,Weld,Weld,Weld County,8123,CO,Colorado,2.2734712769379257,-12.733942039240915,331466
218,Spartanburg,Spartanburg,Spartanburg County,45083,SC,South Carolina,-3.3504287230620733,9.66775796075909,330119
219,Boulder,Boulder,Boulder County,8013,CO,Colorado,1.8111712769379267,-13.699142039240911,328658
220,Greater Bridgeport,Greater Bridgeport,Greater Bridgeport Planning Region,9120,CT,Connecticut,2.961471276937928,18.42715796075909,326381
221,Luzerne,Luzerne,Luzerne County,42079,PA,Pennsylvania,2.895671276937925,15.669357960759086,325396
222,Durham,Durham,Durham County,37063,NC,North Carolina,-2.245328723062073,12.781957960759087,325101
223,Lancaster,Lancaster,Lancaster County,31109,NE,Nebraska,2.502871276937924,-5.029242039240913,322063
224,Escambia,Escambia,Escambia County,12033,FL,Florida,-7.612328723062074,4.2955579607590835,321296
225,Fayette,Fayette,Fayette County,21067,KY,Kentucky,-0.23902872306207712,7.19985796075909,321276
226,Rockingham,Rockingham,Rockingham County,33015,NH,New Hampshire,4.706271276937926,20.533157960759084,315169
227,Albany,Albany,Albany County,36001,NY,New York,4.3188712769379265,17.68495796075908,315041
228,Northampton,Northampton,Northampton County,42095,PA,Pennsylvania,2.472871276937923,16.35095796075909,314299
229,Lorain,Lorain,Lorain County,39093,OH,Ohio,3.014271276937926,9.507557960759087,313101
230,Lubbock,Lubbock,Lubbock County,48303,TX,Texas,-4.6711287230620755,-10.161942039240913,311509
231,McHenry,McHenry,McHenry County,17111,IL,Illinois,4.043071276937923,3.206257960759089,311133
232,Cumberland,Cumberland,Cumberland County,23005,ME,Maine,5.565271276937928,21.258957960759076,303357
233,Gloucester,Gloucester,Gloucester County,34015,NJ,New Jersey,1.4359712769379271,16.51715796075908,302621
234,Greene,Greene,Greene County,29077,MO,Missouri,-1.0232287230620756,-1.6834420392409157,299188
235,St. Louis,St. Louis,St. Louis City,29510,MO,Missouri,0.3544712769379288,1.4134579607590894,298018
236,Dutchess,Dutchess,Dutchess County,36027,NY,New York,3.4838712769379256,17.915657960759077,296467
237,Clayton,Clayton,Clayton County,13063,GA,Georgia,-4.739328723062073,7.300957960759078,296312
238,Chatham,Chatham,Chatham County,13051,GA,Georgia,-6.277028723062074,10.525657960759077,296266
239,Ottawa,Ottawa,Ottawa County,26139,MI,Michigan,4.678571276937923,5.662557960759088,296183
240,Lexington,Lexington,Lexington County,45063,SC,South Carolina,-4.379028723062078,10.386357960759085,295934
241,Cleveland,Cleveland,Cleveland County,40027,OK,Oklahoma,-3.0782287230620753,-5.667942039240913,295060
242,Thurston,Thurston,Thurston County,53067,WA,Washington,8.644271276937928,-31.17474203924091,294272
243,Leon,Leon,Leon County,12073,FL,Florida,-7.823328723062076,7.3806579607590805,294128
245,Benton,Benton,Benton County,5007,AR,Arkansas,-1.9426287230620716,-2.5975420392409205,286528
246,Dauphin,Dauphin,Dauphin County,42043,PA,Pennsylvania,2.134171276937927,14.879157960759088,286108
247,Winnebago,Winnebago,Winnebago County,17201,IL,Illinois,4.054971276937927,2.497657960759085,284591
248,York,York,York County,45091,SC,South Carolina,-3.3065287230620726,10.474057960759083,282987
249,Ingham,Ingham,Ingham County,26065,MI,Michigan,4.315771276937923,7.285057960759076,282540
250,Merced,Merced,Merced County,6047,CA,California,-1.0894287230620776,-29.05914203924091,282290
251,San Luis Obispo,San Luis Obispo,San Luis Obispo County,6079,CA,California,-2.894228723062078,-28.745742039240923,281712
252,Southeastern Connecticut,Southeastern Connecticut,Southeastern Connecticut Planning Region,9180,CT,Connecticut,3.2209712769379237,19.55855796075909,280293
253,Alachua,Alachua,Alachua County,12001,FL,Florida,-8.606628723062073,9.300857960759089,279729
254,St. Johns,St. Johns,St. Johns County,12109,FL,Florida,-8.379728723062076,10.217857960759076,278722
255,Kitsap,Kitsap,Kitsap County,53035,WA,Washington,9.331371276937922,-31.01764203924091,275411
256,Atlantic,Atlantic,Atlantic County,34001,NJ,New Jersey,1.1964712769379275,16.997257960759086,274339
257,Frederick,Frederick,Frederick County,24021,MD,Maryland,1.1908712769379264,14.260557960759087,273829
258,St. Joseph,St. Joseph,St. Joseph County,18141,IN,Indiana,3.335271276937924,5.36865796075908,272388
259,Erie,Erie,Erie County,42049,PA,Pennsylvania,3.7111712769379253,11.625857960759078,270495
260,Buncombe,Buncombe,Buncombe County,37021,NC,North Carolina,-2.670128723062078,9.128457960759079,269449
261,Washington,Washington,Washington County,27163,MN,Minnesota,6.7574712769379275,-1.2252420392409107,268651
262,Santa Cruz,Santa Cruz,Santa Cruz County,6087,CA,California,-1.2251287230620775,-30.34324203924092,268571
263,Cherokee,Cherokee,Cherokee County,13057,GA,Georgia,-4.037328723062075,7.182357960759077,268567
264,Brown,Brown,Brown County,55009,WI,Wisconsin,6.171171276937926,3.654857960759088,268393
265,Webb,Webb,Webb County,48479,TX,Texas,-10.520228723062075,-7.672942039240922,267282
266,St. Tammany,St. Tammany,St. Tammany Parish,22103,LA,Louisiana,-7.871028723062075,1.7001579607590855,266168
267,Madison,Madison,Madison County,17119,IL,Illinois,0.5483712769379281,1.7536579607590852,265512
268,Weber,Weber,Weber County,49057,UT,Utah,2.988471276937922,-20.254842039240913,262960
269,Kalamazoo,Kalamazoo,Kalamazoo County,26077,MI,Michigan,3.9641712769379254,6.127357960759085,261426
270,Cumberland,Cumberland,Cumberland County,42041,PA,Pennsylvania,1.882271276937928,14.39305796075908,261269
271,McLennan,McLennan,McLennan County,48309,TX,Texas,-6.728928723062076,-5.543242039240923,261090
272,Harford,Harford,Harford County,24025,MD,Maryland,1.2797712769379288,15.341457960759087,261059
273,Marin,Marin,Marin County,6041,CA,California,-0.20782872306207167,-31.06504203924092,260485
274,St. Clair,St. Clair,St. Clair County,17163,IL,Illinois,0.18897127693792726,1.7301579607590867,256791
275,Yakima,Yakima,Yakima County,53077,WA,Washington,8.175771276937922,-29.07994203924092,256143
276,Jefferson,Jefferson,Jefferson County,48245,TX,Texas,-8.397228723062074,-2.5043420392409104,254942
277,Forsyth,Forsyth,Forsyth County,13117,GA,Georgia,-4.055828723062078,7.53345796075908,253225
